company,date,headline,review,name,url,ratingValue
www.onecallinsurance.co.uk,2024-01-17T16:40:25.000Z,Excellent professional service from LI4,Excellent professional service from LI4,John Lynes,https://uk.trustpilot.com/users/65a7e6ce52642c0012ae01ba/,5
www.onecallinsurance.co.uk,2024-01-17T15:56:45.000Z,CA4 extremely helpfull,CA4 extremely helpfull. All questions answered.,Norma Coit,https://uk.trustpilot.com/users/63439c94489f0d00128f2336/,5
www.onecallinsurance.co.uk,2024-01-17T15:54:37.000Z,Van insurance policy,I had a van insurance policy that was cancelled early due to change of address- a no quote. Numerous calls to sort a situation I now found myself in. Finally got somewhere although at my expense of having a last minute policy change. Rylie was very helpful and knows is job.,Robbo,https://uk.trustpilot.com/users/5ebee565c66da31c09862ee6/,4
www.onecallinsurance.co.uk,2024-01-17T15:54:29.000Z,llana (ir2) was Great very helpful,llana (ir2) was very patient and informative seemed happy to go back and forth with policy details.Very helpful policy renewed for another year.Good service with a smile,Mandy Tervet,https://uk.trustpilot.com/users/60094b59f367cf00194ef7d3/,5
www.onecallinsurance.co.uk,2024-01-17T15:24:49.000Z,AP7 dealt with my renewal my vehicle insurance she made it so easy for me very happy to use this insurance company,AP7 dealt with my renewal,Jason Henry,https://uk.trustpilot.com/users/625046f8786fd5001291419a/,5
www.onecallinsurance.co.uk,2024-01-17T15:19:01.000Z,Friendly and helpful assistant.,Friendly and helpful assistant.,David Brock,https://uk.trustpilot.com/users/5ca48aad89d4fab55a8b3428/,5
www.onecallinsurance.co.uk,2024-01-17T15:08:59.000Z,Positive Customer Service Review,The call handler Joe and I discussed my issue and he was able to resolve everything reasonably and courteously. As a result of his attitude to customer service I did take out a new policy with OneCall.,Consumer,https://uk.trustpilot.com/users/651c31909009a4001207b047/,4
www.onecallinsurance.co.uk,2024-01-17T15:00:14.000Z,Great service,Messaged to discuss my renewal and BB3 was very helpful and knowledgable and managed to give me a great price. Can't fault the customer service,Michelle,https://uk.trustpilot.com/users/5e10fc43b14ccf4913fafb45/,5
www.onecallinsurance.co.uk,2024-01-17T14:53:16.000Z,ir2 review,ir2 Ilana was extremely helpful and very proffesional in the manner she assisted me.,James Oakes,https://uk.trustpilot.com/users/65a7cd9ca8f11200121d97c4/,5
www.onecallinsurance.co.uk,2024-01-17T14:49:04.000Z,Rang to inform I would not be renewing…,Rang to inform I would not be renewing and spoke with JC5 who explained that as a couple of things had changed in my circumstances it may result in change. JC5 provided alternative quote which was only £15 more than cheapest I could obtain so decided to renew with them. JC5 very helpful.,Jules,https://uk.trustpilot.com/users/623783b2a6abeb00133cfecd/,4
www.onecallinsurance.co.uk,2024-01-17T14:37:32.000Z,Very good customer service from FF2,Very good customer service from FF2.  Not too long to wait to speak to an agent.  Have stayed with this company for several years.  Competitive price in relation to other providers.,Satisfied customer,https://uk.trustpilot.com/users/5ff760fa78a85200194d947c/,5
www.onecallinsurance.co.uk,2024-01-17T14:31:14.000Z,Satisfied Customer,"Leanne (LE6)was extremely pleasant,polite and very efficient at answering my questions and delivering a solution to my complete satisfaction. Thank you.",Frederick Chaplin,https://uk.trustpilot.com/users/63c5ac82d091810011c30cfd/,5
www.onecallinsurance.co.uk,2024-01-17T14:21:48.000Z,Received courtesy renewal enquiry phone…,"Received courtesy renewal enquiry phone call from RL9 along with paperwork. All clearly and concisely dealt with, fair competitive price for services agreed, everything updated and happy so far with One Call Insurance.",Fiona Prest,https://uk.trustpilot.com/users/65a7c6483eb4eb001257255d/,4
www.onecallinsurance.co.uk,2024-01-17T14:12:35.000Z,ir2 halved my renewal quote,ir2 halved my renewal quote,Leighan Sparling Gordon,https://uk.trustpilot.com/users/646fdbb1991bb400129443d5/,4
www.onecallinsurance.co.uk,2024-01-17T14:08:49.000Z,Excellent service from broker,Excellent service from broker,TREVOR PEARCE,https://uk.trustpilot.com/users/5d99b62fbb92742f28b817eb/,5
www.onecallinsurance.co.uk,2024-01-17T14:03:01.000Z,Advisor was friendly knowledgeable easy…,Advisor was friendly knowledgeable easy to talk to and got my renewal quote priced to what  I was happy with,Darren Williams,https://uk.trustpilot.com/users/5e64f60fbaa518ad74126078/,4
www.onecallinsurance.co.uk,2024-01-17T13:59:29.000Z,Excellent,"Excellent! RS7 most helpful, knowledgeable and supportive.",John Tomlinson,https://uk.trustpilot.com/users/65a7c1156fe6ce001234b9f7/,5
www.onecallinsurance.co.uk,2024-01-17T13:40:38.000Z,AVOID ONE CALL INSURANCE,"Please avoid this company like the plague, they only view you as a source of money for them. I was the innocent party in a crash as my vehicle was stationary and although they even acknowledged that I was completely blameless they have retained half of my £550 excess. They make it difficult to resolve any matters by not speaking to you, THEY APPEAR TO BE A VERY EFFICIENT SCAMMING OPERATION.",Mr McCall,https://uk.trustpilot.com/users/649870c191e757001262455c/,1
www.onecallinsurance.co.uk,2024-01-17T13:40:09.000Z,Payment for my policy,A problem a small problem had risen so I called the office and it was dealt with no problem by a young lady ss9 I belive was her code great service,Charles Jones,https://uk.trustpilot.com/users/65a7bc940fc373001288d73a/,5
www.onecallinsurance.co.uk,2024-01-17T13:22:33.000Z,Not a good phone line difficult to…,"Not a good phone line difficult to understand, agent I spoke to gave me a code TD1 was very helpful",Thomas Herron,https://uk.trustpilot.com/users/6151db74483d88001297e3c1/,5
www.onecallinsurance.co.uk,2024-01-17T13:22:04.000Z,Very forward leaning and helpful…,Very forward leaning and helpful experience,Daniel,https://uk.trustpilot.com/users/56e087ac0000ff000a0d5a3a/,5
www.onecallinsurance.co.uk,2024-01-17T13:20:35.000Z,Good service,Very helpful customer service,lynnette G,https://uk.trustpilot.com/users/5732f7b60000ff000a1f1658/,5
www.onecallinsurance.co.uk,2024-01-17T13:01:26.000Z,Very satisfied Customer,"Jake (ji9) was professional, friendly and listened to my concerns, which, he resolved for me, it was a good experience and once again for a further year I am staying with One Call Insurance (Car), I am now in my 16th year with them, no reason reason to change.",James Campbell,https://uk.trustpilot.com/users/5c5577595abbd0cc2ae582aa/,5
www.onecallinsurance.co.uk,2024-01-17T12:57:42.000Z,"A very modern, IT based Insurance Broker","On line chat box works very well, as no telephone contact available ( lines temporarily closed). One Call do reward loyalty and this to me, is very important. Their on line portal reference point is very clear and easy to use.",Mark ,https://uk.trustpilot.com/users/5e31efdbe5a4c79dad8ad856/,5
www.onecallinsurance.co.uk,2024-01-17T12:56:01.000Z,Professional and helpful.,Professional and helpful.,Alan Smart,https://uk.trustpilot.com/users/62cf8457ffaf090015eddd36/,5
www.onecallinsurance.co.uk,2024-01-17T12:55:34.000Z,I received an auto renewal on my portal…,I received an auto renewal on my portal which was nearly twice as much as last year so I went on some comparison sites & acquired a much cheaper like for like quote.  One call has now beaten this quote do I have renewed with them. The agent I spoke to was very helpful and professional.,Natalie Jackson,https://uk.trustpilot.com/users/4f6373bd000064000116036e/,5
www.onecallinsurance.co.uk,2024-01-17T12:53:00.000Z,£40 saving,"Spoke with DL7 regarding my increased renewal notice. He was very knowledgeable, helpful and friendly. Managed to save £40. Would recommend.",Nina bull,https://uk.trustpilot.com/users/5445669b0000640001914638/,5
www.onecallinsurance.co.uk,2024-01-17T12:42:12.000Z,Very helpful thank you LE6,Very helpful thank you LE6,Mr Ian Measures,https://uk.trustpilot.com/users/5a3a60240000ff000af3fe7e/,5
www.onecallinsurance.co.uk,2024-01-17T12:41:53.000Z,I had a long chat with BB3,I had a long chat with BB3. He was patient with me. He went through my renewal quote and managed to reduce the amount to acceptable level.,Lilly H,https://uk.trustpilot.com/users/649083a8606e270011c6751f/,4
www.onecallinsurance.co.uk,2024-01-17T12:41:50.000Z,My Chat person Ilana (ir2) was very…,"My Chat person Ilana (ir2) was very helpful and completed the changes swiftly for me.Nice and simple chat, very good service.",Paul,https://uk.trustpilot.com/users/5c868feec1429471499ff4ba/,5
www.onecallinsurance.co.uk,2024-01-17T12:28:29.000Z,Good,"LY4 has a very good costumer attitude, she know’s what she is talking and she explain it very well to the costumer, very well recommended",Rodel,https://uk.trustpilot.com/users/61eea3029734e5001371f493/,5
www.onecallinsurance.co.uk,2024-01-17T12:10:41.000Z,TW9 was extremely helpful today,TW9 was extremely helpful today. He answered all my queries and gave me a discount. Also helped me get back online on my portal.,Philip Howarth,https://uk.trustpilot.com/users/65a7a797f285bd0012bf3f29/,5
www.onecallinsurance.co.uk,2024-01-17T09:55:44.000Z,Clear and precise information provided from the start,"Excellent service all round. Did not have to wait on telephone as they called me back.  The lady I spoke to, Jessica, sorted my new car insurance out and made all changes required and was extremely polite and clear at all times. An asset to her team and Company. Thank you.",Margaret Yates,https://uk.trustpilot.com/users/65a787eff285bd0012bf27d2/,5
www.onecallinsurance.co.uk,2024-01-17T08:07:21.000Z,Excellent,Dealt with my problem very quickly,Gordon Boffin,https://uk.trustpilot.com/users/538ebb000000640001775013/,5
www.onecallinsurance.co.uk,2024-01-17T00:54:30.000Z,"I was considering to renew elsewhere but after excellent service received, decided to remain","I was experiencing difficulty accessing my policy details because I could no longer receive emails to my email address and it needed changing - I had help with this through the online live chat and further phone conversations to solve all the requirements to decide if I needed to seek another cover. After receiving calls at mutually convenient times requested, CF4 walked me through everything required for my renewal and due to her particularly helpful and friendly service, I was able to decide more easily to remain with a cover provided by One Call",Kas,https://uk.trustpilot.com/users/6574e8ed51045c0012c045d6/,5
www.onecallinsurance.co.uk,2024-01-16T22:40:57.000Z,Steer clear CHARGE £50 even when wrong and in the 14 day legal cooling off period,"Went to them.via go compare BW WARNED I noticed error in 14 day cooling off period only to be told they couldn't correct it and if I cancelled within the legal 24 limit they would charge me £50 to cancelDisturbing, disgusting and AVOID.Never had such an issue in all my years buying home insurance WONT EVER USE THEM AGAIN",Vincent,https://uk.trustpilot.com/users/55e7af2c0000ff0001d8dceb/,1
www.onecallinsurance.co.uk,2024-01-16T22:24:09.000Z,Jake (ji9) was extremely helpful,"Jake (ji9) was extremely helpful, knowledgeable about my needs and dealt with my enquiry in a very efficient and friendly manner. He made the daunting task of changing the vehicle on my policy seem simple and was a pleasure to speak with. He got the task done. Thank you.",Nicolla Richardson,https://uk.trustpilot.com/users/65a6e5dcee438700127f0275/,5
www.onecallinsurance.co.uk,2024-01-16T21:27:34.000Z,Good job well done by PS1,"Good job well done by PS1, helped me through with renewing my insurance!!!!",ALAN UPCHURCH,https://uk.trustpilot.com/users/65a6d89023458e0011fdcb31/,5
www.onecallinsurance.co.uk,2024-01-16T21:22:26.000Z,Very helpful in all aspects and…,"HD2 was Very helpful in all aspects and explained any alterations clearly and to the point. Clear, precise and helpful.Pleasure to deal with.",Henry Purser,https://uk.trustpilot.com/users/5ab36f4d4de5666d34fba29c/,5
www.onecallinsurance.co.uk,2024-01-16T21:20:13.000Z,Rang to see if renewal price could be…,Rang to see if renewal price could be decreased. Very helpful and reduced price to comparable quotes from the usual websites. Agent KR2 very helpful,David Browell,https://uk.trustpilot.com/users/5cc7e13f8eb10e5bdaada72d/,5
www.onecallinsurance.co.uk,2024-01-16T20:10:52.000Z,Pleased it's sorted an in order now,"User MB6 very helpful an thoroughly checked for better reductions on this year's policy requirements. Helpful, patience and understanding, sorted in no time after hours of researching on my part.",Kay Cammack,https://uk.trustpilot.com/users/65a6c6911d6a150011a15403/,5
www.onecallinsurance.co.uk,2024-01-16T19:59:15.000Z,Young lady I spoke to user N02 was very…,Young lady I spoke to user N02 was very helpful and able to secure me a quote,Susan Whiting,https://uk.trustpilot.com/users/56afe6210000ff000a020a4b/,5
www.onecallinsurance.co.uk,2024-01-16T19:21:40.000Z,Great result,"Although it took a while to talk to someone, the service was impeccable.  The lady I spoke with (Ref CL6) was very an efficient - thank you.  Policy sorted in very short order and very happy customer.",Dianne,https://uk.trustpilot.com/users/5c2797d60214993da4d9c82f/,5
www.onecallinsurance.co.uk,2024-01-16T19:17:37.000Z,I renewed my policy with EB4 and she…,"I renewed my policy with EB4 and she was very helpful, patient and answered all my questions, she helped make the process seamless and uncomplicated, explaining everything that I needed to know. She was polite and professional, a job well done.",Jacqueline Davies,https://uk.trustpilot.com/users/60e03b515f486a00116ff4c8/,5
www.onecallinsurance.co.uk,2024-01-16T19:16:50.000Z,Your adviser FF2 was very helpful and…,Your adviser FF2 was very helpful and courteous. Soon sorted everything out for me and also a problem I had with quote. Very satisfied with servicePauline Wellerman,Pauline,https://uk.trustpilot.com/users/5efc38aae190fe7cef779328/,5
www.onecallinsurance.co.uk,2024-01-16T19:14:55.000Z,Renewal,Had a renewal and chatted to a17 about the price and with new information was able to give me an agreeable price she was very helpful thanks,Philip Kingston,https://uk.trustpilot.com/users/65a6b983ee438700127ee96d/,5
www.onecallinsurance.co.uk,2024-01-16T19:12:10.000Z,CF5 was absolutely brilliant,"CF5 was absolutely brilliant, and with absolute ease i achieved a very good deal with the same company..",Mr Joe peacock,https://uk.trustpilot.com/users/57d945520000ff000a444da3/,5
www.onecallinsurance.co.uk,2024-01-16T19:05:00.000Z,The phone call I made was handled in a professional manner …,The phone call I made was handled in a professional manner polite and very helpful with my enquiries I was more than satisfied with the outcome by MS2,anthony pote,https://uk.trustpilot.com/users/5804cd590000ff000a4e486d/,5
www.onecallinsurance.co.uk,2024-01-16T18:44:19.000Z,Very helpful and friendly,Very helpful and friendly. Jake was very thorough and answered all of my queries so that I was able to understand fully,Trevor Payne,https://uk.trustpilot.com/users/586564760000ff000a66bcbe/,5
www.onecallinsurance.co.uk,2024-01-16T17:58:50.000Z,This company is like a scam,This company is like a scam. No clear information that they renew your contract for another 12 months. Without information they increase your monthly pay  ( in my case first 20 % and year after for another 30 % !!! )Ofcourse over 100 pounds because of cancelation fees.Stay away from this company,Patryk Szajrych,https://uk.trustpilot.com/users/65a6a7aaf8b7b50011fb4818/,1
www.onecallinsurance.co.uk,2024-01-16T17:43:14.000Z,User Name = IR2.,"User Name = IR2.Ilana was thorough, patient and helpful.  I could not ask for anything more from an Online Chat experience.  Thanks.",Stuart Greenwood,https://uk.trustpilot.com/users/65a6a4096c54530012d6c68a/,5
www.onecallinsurance.co.uk,2024-01-16T17:31:31.000Z,Spoke to customer service to update…,Spoke to customer service to update some details. Gentleman on the line was very polite and helpful. I think his reference was AK1.,Martin,https://uk.trustpilot.com/users/5c499d394cff643c7fab7361/,5
www.onecallinsurance.co.uk,2024-01-16T16:38:36.000Z,Changes  on renewal  policy,Had  to wait on phone for  20 minutes but worth it to actually  speak to a person  CL6 doesn't  sound like one  but it  was a very nice helpful  lady. I had some  changes  to make  on my renewal  policy which she did and managed  to bring my renewal amount down  as well. Thank you  CL6 for a friendly  courteous  service,ann henry,https://uk.trustpilot.com/users/65a694d1f285bd0012beaf87/,5
www.onecallinsurance.co.uk,2024-01-16T16:31:12.000Z,The handler helped get my insurance at…,"The handler helped get my insurance at a better quote and explained everything I good detail. ir2, thank you!",Rachel Robinson,https://uk.trustpilot.com/users/5ea17a3ca9b71cd06f4a8358/,5
www.onecallinsurance.co.uk,2024-01-16T16:28:03.000Z,Joe (JB6) was very helpful and polite…,Joe (JB6) was very helpful and polite and was able to answer all my questions.,Arthur Riley,https://uk.trustpilot.com/users/65a692686338d10012bb9726/,4
www.onecallinsurance.co.uk,2024-01-16T16:27:51.000Z,Jake was very helpful with my queries.,Jake was very helpful with my queries.,Gary P,https://uk.trustpilot.com/users/548b1ec900006400019d0fac/,5
www.onecallinsurance.co.uk,2024-01-16T16:24:56.000Z,Great service from LY4,Great service from LY4. She was able to reassure me and make the required policy changes.,Gisele,https://uk.trustpilot.com/users/5219b5130000640001495731/,5
www.onecallinsurance.co.uk,2024-01-16T16:24:43.000Z,Query regarding renewal quote,"Chat box engaged online following failure to reach `live' representative via phonePositives:  Abby online was helpful, informative and responded following 15 min wait (started as No.19 in queue!) Positive outcome, with £90 saving on renewal quote (for similar cover.)  Negatives:  Tried phoning direct initially.  Waited 5mins, with no indication of position in the queue or even a message to say that `my phone call was important to them'.  Eventually got through online.  But why oh why, do insurance companies attempt to `stuff' longstanding and loyal customers with inflated renewal quotes (my original quote was twice the price of my last year premium, despite no claims or change of circumstances in intervening 12mths!)  GET YOUR ACT TOGETHER!!  Total time to resolve this issue 30+ mins (should be `done and dusted' in under 5!!)",Mr Nicholas Bennetts ,https://uk.trustpilot.com/users/5e4f87c81a91695ac69fd095/,5
www.onecallinsurance.co.uk,2024-01-16T16:11:49.000Z,Live Chat is a Joke,"Live Chat is a JokeI noticed an error on my policy, I have been trying for 2 days now to talk to someone through live chat. I am not driving the car for fear that if something does happen then that will be the loophole of them not covering me. The live chat does not work, either says I am at a different number in the queue/constantly spools/ boots me out. There is no number to call or email to contact them. If I make a complaint, I wonder if live chat will suddenly start working. I am so frustrated.",Hayley,https://uk.trustpilot.com/users/65a68e95ee438700127ec87e/,1
www.onecallinsurance.co.uk,2024-01-16T15:47:33.000Z,Ir2 was extremely helpful with my query…,Ir2 was extremely helpful with my query regarding car insurance renewal,James,https://uk.trustpilot.com/users/6128ca0ffebf850012045e5e/,5
www.onecallinsurance.co.uk,2024-01-16T15:41:14.000Z,Very helpful very efficient,Very helpful very efficient,Donna,https://uk.trustpilot.com/users/63090e899e069800133cd7ae/,5
www.onecallinsurance.co.uk,2024-01-16T15:35:38.000Z,ir2 - renewal,"Good price, went above and beyond to retain me as a customer.Thanks ir2",scottp153,https://uk.trustpilot.com/users/5a6f2b820000ff000b093e4b/,5
www.onecallinsurance.co.uk,2024-01-16T15:05:29.000Z,I spoke to a lovely lady LY4 who was…,I spoke to a lovely lady LY4 who was very clear concise professional and knowledgeable a pleasure to talk to and do  business with.,Margaret Swift,https://uk.trustpilot.com/users/53838bfa000064000175b05f/,5
www.onecallinsurance.co.uk,2024-01-16T15:04:30.000Z,Friendly and helpful,"The lady CL6 was very friendly and went through the renewal policy, bettering the comparison quote I had found. Very pleased",Alison Harris,https://uk.trustpilot.com/users/586535840000ff000a66a6ff/,5
www.onecallinsurance.co.uk,2024-01-16T14:54:51.000Z,I just spoke with ET3 about my renewal…,I just spoke with ET3 about my renewal quote for my home insurance. ET3 was very helpful and understanding and helped me get a better price I am very pleased with how ET3 managed my call .,Senga Campbell,https://uk.trustpilot.com/users/6574b31dc4ec51001265ab9c/,5
www.onecallinsurance.co.uk,2024-01-16T14:42:34.000Z,KR2 very helpful and explained very well,KR2 very helpful and explained very well,Anna Neate,https://uk.trustpilot.com/users/6446b03a903dfc0011e0a384/,5
www.onecallinsurance.co.uk,2024-01-16T14:28:30.000Z,Jack,"Jack, understood my concerns and helped me find a suitable result and I am now happy with the policy.His reference J.C.5",Mrs Amanda Huhndorf,https://uk.trustpilot.com/users/5fbe48c118eeed0019f0ab63/,5
www.onecallinsurance.co.uk,2024-01-16T14:27:36.000Z,JDB was very Helpful,JDB was very Helpful. He went through different options of the insurance to sort that I was fully insured at a price I could afford.,Heather Gotting,https://uk.trustpilot.com/users/63a4590f0da58300121e4413/,5
www.onecallinsurance.co.uk,2024-01-16T14:23:59.000Z,Received my renewal notice by email,"Received my renewal notice by email, much higher than last year. Contacted one call by phone and spoke to ss9. Really good communication from ss9 and i was issued a new quote after adding more information.  Competitive with other quotes received so decided to remain with one call, thank you ss9!",david read,https://uk.trustpilot.com/users/65a67552b65a8e0012a08092/,5
www.onecallinsurance.co.uk,2024-01-16T14:04:37.000Z,I used the online chat,I used the online chat. BB3 was extremely helpful and resolved my query about my home insurance. Thank you very much BB3.,Marian,https://uk.trustpilot.com/users/65a670881d6a150011a11322/,5
www.onecallinsurance.co.uk,2024-01-16T13:54:55.000Z,Thank you to UT1 for attending to my…,Thank you to UT1 for attending to my renewal query with efficiency and with a positive solution.,Usha Pall,https://uk.trustpilot.com/users/65a66e7f23458e0011fd810a/,5
www.onecallinsurance.co.uk,2024-01-16T13:45:43.000Z,CA4 did exactly as I asked with minimum…,CA4 did exactly as I asked with minimum fuss. Thank you,timothy pyle,https://uk.trustpilot.com/users/57f58e720000ff000a4adfde/,4
www.onecallinsurance.co.uk,2024-01-16T13:44:34.000Z,Good to talk to illana,Good to talk to illana. Ir2. Was difficult on line as keep getting logged out. Ir2 was great,Mr Peter Frankland Farnborough Hants.,https://uk.trustpilot.com/users/4f607938000064000115db13/,5
www.onecallinsurance.co.uk,2024-01-16T13:44:06.000Z,Car insurance renewal. Rang this morning to renew my car…,Rang this morning to renew my car insurance DA7 was very helpful and explained every thing. I was well at ease with everything many thanks for your help.,Denis Nicholson,https://uk.trustpilot.com/users/5dc4259f4ae89b16f152547d/,5
www.onecallinsurance.co.uk,2024-01-16T13:43:37.000Z,Wish I could rate at zero stars,Wish I could rate at zero stars. Not able to speak to anyone. Got cut off from the chat and could not reconnect. So when I got through was told I could of cancelled my policy for free yesterday. But now they are charging me. Have been disconnected from chat today and been going round in circles trying to get me to stay. I have ended up now paying more money then staying with them but well worth getting away from this company for a company with proper customer service. Yesterday they couldnt do any thing with premium but all of a sudden today they can when I already gone else where and try telling me it will be cheaper to stay with them. AVOID AT ALL COSTS. Spent hours trying to sort something that would take 5 mins on the phone and I will never get them lost hours back,Lee B,https://uk.trustpilot.com/users/619101323f59d0001214fc08/,1
www.onecallinsurance.co.uk,2024-01-16T13:39:45.000Z,Excellent service,Excellent service,rashid ahmed,https://uk.trustpilot.com/users/65a66afbb65a8e0012a0783a/,4
www.onecallinsurance.co.uk,2024-01-16T13:11:50.000Z,I called to update & renew my policy,"I called to update & renew my policy. Nicole (NO2) was really helpful and resolved my queries.Great customer service, thanks Nicole.","Doughty, Wolverhampton",https://uk.trustpilot.com/users/655f5a44430cc50012fe4aad/,5
www.onecallinsurance.co.uk,2024-01-16T13:11:10.000Z,One Call for all insurance,"Had to wait but kept informed of queue, only called because portal said computer said no. MS2 very professional and efficient. We have found One Call to be the one place for all our insurance.",SM,https://uk.trustpilot.com/users/4fb408050000640001197d03/,5
www.onecallinsurance.co.uk,2024-01-16T13:07:00.000Z,Franklin (FF2) was extremely helpful,"Franklin (FF2) was extremely helpful, knowledgable and polite. I could not have received a better service.",Dave Jones,https://uk.trustpilot.com/users/5fc364d0246e5d001af8ec8f/,5
www.onecallinsurance.co.uk,2024-01-16T12:44:33.000Z,Absolutely brilliant,"Absolutely brilliant. So easy to do. Immediate responses to my questions and I saved much more than I had hoped to. Tyler TW9 was so good, listened to all my questions was so patient and really worked hard for me. I would definitely recommend and will definitely use the service again. Thank you",Ruth Beattie,https://uk.trustpilot.com/users/5afb4e244de5666d34ba6dd5/,5
www.onecallinsurance.co.uk,2024-01-16T12:43:20.000Z,good communication and polite,good communication and polite,MR LES RIDDLE,https://uk.trustpilot.com/users/61445eea80fdd10013d6bf28/,5
www.onecallinsurance.co.uk,2024-01-16T12:41:14.000Z,TW9 was so helpful & got my car…,TW9 was so helpful & got my car insurance cheaper than my quote,Consumer,https://uk.trustpilot.com/users/65a65d3db65a8e0012a06d1c/,5
www.onecallinsurance.co.uk,2024-01-16T12:39:04.000Z,Take time to study what you are actually paying for,"Its always worth just checking your policy info with the advisor and see if things need to be adjusted to get better price ie/ mileage , value of the car .I did this and RS7 advisor got me better deal of £44 cheaper . RS7 Reece was very obliging and helpful and simple to update .thank you",C/O Doug Watkins,https://uk.trustpilot.com/users/51bc62a600006400013fe3da/,5
www.onecallinsurance.co.uk,2024-01-16T12:38:39.000Z,Had to cancel my insurance,Had to cancel my insurance. Was made very easy through the portal and communication through the chat with llana IR2 was quick and easy.,customer,https://uk.trustpilot.com/users/6161f6e3369e160013ec5299/,5
www.onecallinsurance.co.uk,2024-01-16T12:37:25.000Z,Ji9 delt with me very well sorted…,"Ji9 delt with me very well sorted everything out, Was very efficient no problem at all",Marian Ilic,https://uk.trustpilot.com/users/64c3d96dd4f64b0012025504/,5
www.onecallinsurance.co.uk,2024-01-16T12:00:51.000Z,The operator TW9 was brilliant and…,The operator TW9 was brilliant and really helpful. Sorted out my issue straight away,Mrs Gibbs,https://uk.trustpilot.com/users/633da95c4562c5001460753d/,5
www.onecallinsurance.co.uk,2024-01-16T11:55:04.000Z,Very helpful,Very helpful,Vaughan Innes,https://uk.trustpilot.com/users/65a6526c6c54530012d6858e/,5
www.onecallinsurance.co.uk,2024-01-16T11:41:16.000Z,Support,"Hi just had a phone conversation with Akaisha regarding my new quote,who was very understanding. Akaisha went through a few details and managed to reduce my quote. Please keep your phone line not everyone is computer literate . Thank you very much.",Brian Gallantree,https://uk.trustpilot.com/users/5f1584b596fe876bae2363b5/,5
www.onecallinsurance.co.uk,2024-01-16T11:37:45.000Z,the lady i spoke to HW5,the lady i spoke to HW5 was very helpful and spent time sorting me out very polite and i got a call back when connection was lost thank you steve,steve ,https://uk.trustpilot.com/users/57fe284b0000ff000a4cd6af/,5
www.onecallinsurance.co.uk,2024-01-16T08:48:49.000Z,Very hard to make contact with any queries not in FAQ,"Very hard to find the online chat facility & no way to contact one call to notify them about some imminent building works (which would affect my cover). Once I found the online chat (link in the complaint section!), the person to spoke to was helpful. I have yet to be contacted back to confirm any impact on my premium & was given a vague time of next week.",Joe W,https://uk.trustpilot.com/users/65a626bb7ebc12001176e439/,3
www.onecallinsurance.co.uk,2024-01-15T22:39:49.000Z,A disgraceful business,"As a bodyshop owner I'm absolutely distugested on how my client was treated. If you want your car repairs in the absolutely cheapest, worse paid bodyshops in the UK , OneCall are your people you need",Sunny Yip The paint guru,https://uk.trustpilot.com/users/65a5980d38ada20012a1b857/,1
www.onecallinsurance.co.uk,2024-01-15T22:22:54.000Z,Great Service,Very helpful service today.The portal is also easy to navigate & I have my van insurance also with One Call.,Margaret,https://uk.trustpilot.com/users/5ea2c676842631f6df1cf750/,5
www.onecallinsurance.co.uk,2024-01-15T22:13:02.000Z,My car insurance renewal,"Had to wait a long time to speak to an operator but Emily ( EB4) was very polite, friendly and helpful. She was able to sort out my renewal quickly and clearly. The main reason I prefer to stay with One Call is the option of being able to speak to a staff member rather than having to do everything on line.",jayceeusyahoo.com,https://uk.trustpilot.com/users/65a591bf6c54530012d6297d/,5
www.onecallinsurance.co.uk,2024-01-15T22:05:25.000Z,Operater was very helpful right from…,Operater was very helpful right from the start and did everything that I could have asked right to the final decision was well impressed,William,https://uk.trustpilot.com/users/571d50650000ff000a1a45cc/,5
www.onecallinsurance.co.uk,2024-01-15T21:47:27.000Z,Very good customer service from SO2,Very good customer service from SO2,JWH,https://uk.trustpilot.com/users/647f3da7eb5f78001215ba1f/,5
www.onecallinsurance.co.uk,2024-01-15T21:43:07.000Z,PS 1 operator was excellent in…,PS 1 operator was excellent in resolving my car insurance renewal,Ray L,https://uk.trustpilot.com/users/65a58ac2493c780012bbb3e8/,5
www.onecallinsurance.co.uk,2024-01-15T21:38:58.000Z,Shocking company,"Shocking company, added £79 to my insurance the day after it started and told me it would be £50 if I wanted to cancel. Avoid at all costs!",Mary,https://uk.trustpilot.com/users/65a58998e566220012b7b51f/,1
www.onecallinsurance.co.uk,2024-01-15T21:00:04.000Z,Helpful and kind staff.,"I had a problem which I did my best to sort out by using the on line chat facility as I could not speak to anyone on the phone. Feeling very stressed I found the line for vulnerable people and as I am nearly 82 and was feeling very vulnerable I thought I would qualify. I spoke to LJ2 what a kind, understanding and helpful man. He resolved my problem. What an asset to have such a man in your employ. I then spoke to MB6. She too was very understanding and helped me find car insurance. Both staff members were very kind and patient and deserve to be recognised as valuable staff members",Mrs Ann Warby,https://uk.trustpilot.com/users/52960063000064000156ee2f/,5
www.onecallinsurance.co.uk,2024-01-15T20:42:44.000Z,First Class.,"I was helped renew my policy by CF5.  Nothing was too much trouble.  What could have been complicated, was made easy to understand.  I never felt under pressure to buy and CF5 made sure I fully understood the options available.  The price offered was very competitive and the whole experience was extremely positive.",Mark Robertson,https://uk.trustpilot.com/users/59c781840000ff000acce3d3/,5
